isla_fix,cluster_dbscan,n_fotos,lat,lon,fecha_min,fecha_max,Local,Turista,Desconocido,p_turista,p_local,n_fotos_turistico,n_fotos_local,nivel_turistico,nivel_local,indice_turista,r90_m
La Palma,111,12,28.555783,-17.837741,2023-05-01 10:19:53,2023-05-06 11:59:58,0.08333333333333333,0.9166666666666666,0.0,0.9166666666666666,0.08333333333333333,11,1,4,1,0.8333333333333333,0.0
La Palma,116,12,28.602062,-17.846002,2021-12-28 15:25:52,2025-02-16 14:27:50,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,8,4,3,2,0.3333333333333333,306.49883439371905
Lanzarote,37,2866,28.920963,-13.802992,2021-04-19 19:49:50,2026-02-28 18:04:44,0.9968597348220516,0.0027913468248429866,0.0003489183531053733,0.0027913468248429866,0.9968597348220516,8,2857,1,4,-0.9940683879972086,25.291661398818906
Lanzarote,1,2794,28.928333,-13.6336645,2021-01-02 02:35:09,2026-02-19 12:10:21,0.45526127415891193,0.21581961345740874,0.3289191123836793,0.21581961345740874,0.45526127415891193,603,1272,1,2,-0.2394416607015032,3738.4580414070774
Lanzarote,7,1680,28.958952,-13.547751,2021-01-04 07:43:07,2026-03-10 18:00:14,0.1601190476190476,0.7529761904761905,0.0869047619047619,0.7529761904761905,0.1601190476190476,1265,269,4,1,0.5928571428571429,1442.48164125989
Lanzarote,32,1290,29.000127,-13.485689,2021-02-28 15:12:48,2026-02-20 11:53:17,0.7968992248062016,0.08914728682170543,0.11395348837209303,0.08914728682170543,0.7968992248062016,115,1028,1,4,-0.7077519379844961,695.9507672628722
Lanzarote,38,989,29.059348,-13.56023,2021-04-27 06:09:34,2026-02-20 18:09:48,0.31445904954499493,0.48432760364004046,0.2012133468149646,0.48432760364004046,0.31445904954499493,479,311,2,2,0.16986855409504553,238.65185591243545
Lanzarote,8,975,28.859166,-13.818187,2021-01-07 18:33:04,2026-03-09 17:45:56,0.5764102564102564,0.29333333333333333,0.13025641025641024,0.29333333333333333,0.5764102564102564,286,562,2,3,-0.2830769230769231,1467.6234236426733
Lanzarote,42,700,29.080502,-13.476187,2021-05-12 14:53:12,2026-03-03 13:09:24,0.64,0.24285714285714285,0.11714285714285715,0.24285714285714285,0.64,170,448,1,3,-0.39714285714285713,55.63078428394164
Lanzarote,21,603,29.157333,-13.4315,2021-02-10 15:03:35,2026-03-01 11:36:38,0.40298507462686567,0.5174129353233831,0.07960199004975124,0.5174129353233831,0.40298507462686567,312,243,3,2,0.11442786069651739,113.36570521095584
Lanzarote,20,580,28.978317,-13.829003,2021-02-02 17:43:25,2026-03-09 16:50:23,0.39827586206896554,0.5120689655172413,0.0896551724137931,0.5120689655172413,0.39827586206896554,297,231,3,2,0.11379310344827581,516.0451253790303
Lanzarote,12,520,29.002726,-13.547376,2021-01-13 14:52:31,2026-02-10 15:44:07,0.5673076923076923,0.36730769230769234,0.06538461538461539,0.36730769230769234,0.5673076923076923,191,295,2,3,-0.19999999999999996,89.96736726709526
Lanzarote,56,411,29.230636,-13.503409,2021-06-21 13:51:30,2026-02-25 13:05:47,0.19951338199513383,0.7420924574209246,0.058394160583941604,0.7420924574209246,0.19951338199513383,305,82,3,1,0.5425790754257908,280.31260419566996
Lanzarote,44,372,29.005708,-13.753197499999999,2021-05-17 11:37:26,2026-01-08 11:21:54,0.3629032258064516,0.5456989247311828,0.0913978494623656,0.5456989247311828,0.3629032258064516,203,135,3,2,0.18279569892473113,214.07017155634406
Lanzarote,6,357,29.214505,-13.481295,2021-01-03 13:59:09,2026-02-23 14:13:11,0.5322128851540616,0.36134453781512604,0.10644257703081232,0.36134453781512604,0.5322128851540616,129,190,2,3,-0.17086834733893558,175.5840005491128
Lanzarote,62,331,29.145752,-13.500298,2021-07-03 20:40:58,2026-03-09 14:50:35,0.6525679758308157,0.2598187311178248,0.08761329305135952,0.2598187311178248,0.6525679758308157,86,216,2,3,-0.39274924471299094,555.1737411120454
Lanzarote,133,312,29.010452,-13.4888355,2023-02-24 19:31:19,2026-02-20 12:10:18,0.003205128205128205,0.003205128205128205,0.9935897435897436,0.003205128205128205,0.003205128205128205,1,1,1,1,0.0,115.12228997480153
Lanzarote,41,302,29.160556,-13.439583,2021-05-12 13:12:30,2026-02-21 11:03:47,0.17218543046357615,0.7119205298013245,0.11589403973509933,0.7119205298013245,0.17218543046357615,215,52,3,1,0.5397350993377483,76.362492645825
Lanzarote,73,288,29.1168495,-13.5623445,2021-09-16 19:46:53,2026-02-23 11:38:26,0.6111111111111112,0.25,0.1388888888888889,0.25,0.6111111111111112,72,176,2,3,-0.36111111111111116,728.7012628880922
Lanzarote,5,235,28.843255,-13.788356,2021-01-02 14:13:57,2026-02-22 13:04:04,0.6127659574468085,0.2851063829787234,0.10212765957446808,0.2851063829787234,0.6127659574468085,67,144,2,3,-0.3276595744680851,299.28070811280054
Lanzarote,39,228,28.916818,-13.705416,2021-05-06 11:59:05,2026-02-11 14:11:08,0.5350877192982456,0.16666666666666666,0.2982456140350877,0.16666666666666666,0.5350877192982456,38,122,1,3,-0.368421052631579,513.0501749978799
Lanzarote,86,227,28.998975,-13.747631,2021-10-18 11:01:35,2026-01-08 10:55:45,0.3524229074889868,0.6123348017621145,0.03524229074889868,0.6123348017621145,0.3524229074889868,139,80,3,2,0.2599118942731277,485.0482868009232
Lanzarote,45,198,28.9310455,-13.828617,2021-01-18 16:14:11,2025-12-09 17:40:30,0.9747474747474747,0.020202020202020204,0.005050505050505051,0.020202020202020204,0.9747474747474747,4,193,1,4,-0.9545454545454545,128.26577379351494
Lanzarote,64,196,28.969109,-13.7147975,2021-07-26 15:50:12,2026-02-28 11:50:24,0.336734693877551,0.47959183673469385,0.1836734693877551,0.47959183673469385,0.336734693877551,94,66,2,2,0.14285714285714285,120.39213633555948
Lanzarote,50,195,29.043618,-13.681883,2021-06-18 11:32:02,2026-02-23 13:42:52,0.6205128205128205,0.37435897435897436,0.005128205128205128,0.37435897435897436,0.6205128205128205,73,121,2,3,-0.24615384615384617,101.29592142964367
Lanzarote,122,193,28.957554,-13.564327,2022-05-29 22:44:07,2022-11-05 16:28:31,0.0,1.0,0.0,1.0,0.0,193,0,4,1,1.0,62.04673596271352
Lanzarote,28,191,29.015833,-13.615334,2021-02-21 12:19:56,2026-02-19 16:06:29,0.6387434554973822,0.25654450261780104,0.10471204188481675,0.25654450261780104,0.6387434554973822,49,122,2,3,-0.38219895287958117,78.48640474705768
Lanzarote,84,189,28.997781,-13.75985,2021-10-18 10:50:38,2026-01-08 10:42:48,0.14814814814814814,0.8359788359788359,0.015873015873015872,0.8359788359788359,0.14814814814814814,158,28,4,1,0.6878306878306878,235.18097062387187
Lanzarote,11,187,28.973891,-13.636237,2021-01-13 11:49:33,2026-02-19 15:16:14,0.6631016042780749,0.27807486631016043,0.058823529411764705,0.27807486631016043,0.6631016042780749,52,124,2,3,-0.3850267379679144,101.18579765384979
Lanzarote,16,170,28.938472,-13.8331545,2021-01-20 22:04:33,2026-02-25 18:43:57,0.5882352941176471,0.06470588235294118,0.34705882352941175,0.06470588235294118,0.5882352941176471,11,100,1,3,-0.5235294117647059,562.5214022601409
Lanzarote,52,168,28.991756,-13.742363000000001,2021-06-18 10:30:54,2026-01-08 09:47:52,0.27380952380952384,0.6726190476190477,0.05357142857142857,0.6726190476190477,0.27380952380952384,113,46,3,2,0.39880952380952384,230.98805507055602
Lanzarote,43,158,29.057415499999998,-13.504045,2021-05-15 12:47:10,2026-02-20 17:24:46,0.44936708860759494,0.5443037974683544,0.006329113924050633,0.5443037974683544,0.44936708860759494,86,71,3,2,0.0949367088607595,327.3461294842964
Lanzarote,15,157,28.853,-13.792706,2021-01-19 10:54:11,2026-01-04 08:42:42,0.8280254777070064,0.1337579617834395,0.03821656050955414,0.1337579617834395,0.8280254777070064,21,130,1,4,-0.694267515923567,476.2506201394579
Lanzarote,46,156,28.961087,-13.8294325,2021-05-24 14:06:08,2026-02-23 18:38:51,0.7243589743589743,0.21794871794871795,0.057692307692307696,0.21794871794871795,0.7243589743589743,34,113,1,3,-0.5064102564102564,313.27217725101593
Lanzarote,74,156,28.952277,-13.765753,2021-09-19 12:18:02,2025-12-29 12:11:49,0.8076923076923077,0.0641025641025641,0.1282051282051282,0.0641025641025641,0.8076923076923077,10,126,1,4,-0.7435897435897436,136.70212577755
Lanzarote,147,155,28.966706,-13.557075,2023-08-12 21:43:55,2024-12-22 00:54:28,0.0,1.0,0.0,1.0,0.0,155,0,4,1,1.0,0.09493529796600342
Lanzarote,3,151,28.954138,-13.833178,2021-01-02 11:07:14,2026-02-23 18:08:52,0.423841059602649,0.47019867549668876,0.10596026490066225,0.47019867549668876,0.423841059602649,71,64,2,2,0.04635761589403975,146.39577033263564
Lanzarote,53,143,29.144011,-13.447517,2021-06-21 11:47:34,2026-02-21 19:08:39,0.7272727272727273,0.16783216783216784,0.1048951048951049,0.16783216783216784,0.7272727272727273,24,104,1,3,-0.5594405594405595,346.04951132338806
Lanzarote,91,133,28.91108,-13.778759,2021-11-17 18:29:31,2026-03-04 12:10:17,0.706766917293233,0.17293233082706766,0.12030075187969924,0.17293233082706766,0.706766917293233,23,94,1,3,-0.5338345864661653,258.8727171302845
Lanzarote,54,132,29.216548,-13.442738,2021-06-21 12:09:26,2026-01-28 11:45:04,0.2878787878787879,0.6439393939393939,0.06818181818181818,0.6439393939393939,0.2878787878787879,85,38,3,2,0.356060606060606,144.10491315189296
Lanzarote,29,122,28.992658,-13.690776,2021-02-24 14:35:29,2026-02-23 13:20:02,0.2786885245901639,0.6311475409836066,0.09016393442622951,0.6311475409836066,0.2786885245901639,77,34,3,2,0.3524590163934427,469.8977286347214
Lanzarote,65,113,28.990561,-13.498687,2021-03-05 22:30:50,2025-11-25 07:33:05,0.672566371681416,0.035398230088495575,0.2920353982300885,0.035398230088495575,0.672566371681416,4,76,1,3,-0.6371681415929205,518.1251182806175
Lanzarote,130,107,28.871008,-13.82137,2023-02-15 15:15:05,2025-02-17 19:18:02,1.0,0.0,0.0,0.0,1.0,0,107,1,4,-1.0,86.5628251363888
Lanzarote,72,105,29.045375,-13.554937,2021-09-15 11:24:16,2025-11-24 13:30:55,0.6476190476190476,0.2571428571428571,0.09523809523809523,0.2571428571428571,0.6476190476190476,27,68,2,3,-0.39047619047619053,132.3764055588565
Lanzarote,152,96,28.859747,-13.828406,2024-05-16 12:52:43,2024-06-25 20:39:31,1.0,0.0,0.0,0.0,1.0,0,96,1,4,-1.0,22.646149503395364
Lanzarote,143,93,28.953864,-13.650791,2023-06-03 21:30:46,2025-06-01 01:56:37,0.0967741935483871,0.9032258064516129,0.0,0.9032258064516129,0.0967741935483871,84,9,4,1,0.8064516129032258,0.0
Lanzarote,96,91,29.283825,-13.500866,2021-11-25 12:34:23,2026-02-11 12:29:36,0.02197802197802198,0.978021978021978,0.0,0.978021978021978,0.02197802197802198,89,2,4,1,0.956043956043956,0.0
Lanzarote,49,90,29.010167,-13.734594,2021-06-18 10:34:32,2026-03-09 16:02:45,0.08888888888888889,0.9111111111111111,0.0,0.9111111111111111,0.08888888888888889,82,8,4,1,0.8222222222222222,231.1848774505382
Lanzarote,51,88,29.1097735,-13.66552,2021-06-18 11:47:34,2026-02-23 18:18:53,0.8522727272727273,0.056818181818181816,0.09090909090909091,0.056818181818181816,0.8522727272727273,5,75,1,4,-0.7954545454545455,113.87294093156324
Lanzarote,159,86,28.9204735,-13.794214,2024-10-06 14:07:40,2024-10-06 14:48:30,1.0,0.0,0.0,0.0,1.0,0,86,1,4,-1.0,354.66794704570634
Lanzarote,158,83,28.969327,-13.79902,2024-09-29 13:46:06,2026-01-06 10:57:51,0.9397590361445783,0.060240963855421686,0.0,0.060240963855421686,0.9397590361445783,5,78,1,4,-0.8795180722891567,212.68449762343914
Lanzarote,114,81,28.93705,-13.812787,2022-03-19 09:55:05,2022-03-19 10:44:03,1.0,0.0,0.0,0.0,1.0,0,81,1,4,-1.0,2.8982488618994084
Lanzarote,35,78,29.223047,-13.4525405,2021-04-08 13:03:42,2026-03-01 16:09:22,0.358974358974359,0.5384615384615384,0.10256410256410256,0.5384615384615384,0.358974358974359,42,28,3,2,0.17948717948717946,187.70712256438506
Lanzarote,118,78,29.126205,-13.468131,2022-04-30 13:52:59,2025-05-10 08:01:04,0.0,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.0,36,0,2,1,0.46153846153846156,84.7189428860726
Lanzarote,34,77,28.97124,-13.533312,2021-03-20 13:57:51,2026-03-10 13:50:08,0.4675324675324675,0.37662337662337664,0.15584415584415584,0.37662337662337664,0.4675324675324675,29,36,2,2,-0.09090909090909088,152.33981688785838
Lanzarote,4,72,28.989369,-13.817198,2021-01-02 13:06:21,2025-05-04 11:16:59,0.9722222222222222,0.027777777777777776,0.0,0.027777777777777776,0.9722222222222222,2,70,1,4,-0.9444444444444444,269.5437134016733
Lanzarote,60,71,28.907049,-13.733581,2021-07-02 00:50:19,2026-02-01 12:07:53,0.5915492957746479,0.15492957746478872,0.2535211267605634,0.15492957746478872,0.5915492957746479,11,42,1,3,-0.43661971830985913,323.8875714985252
Lanzarote,95,65,29.275899,-13.516073,2021-11-25 12:14:50,2026-02-24 12:26:15,0.15384615384615385,0.7846153846153846,0.06153846153846154,0.7846153846153846,0.15384615384615385,51,10,4,1,0.6307692307692307,229.61308105915194
Lanzarote,132,65,28.865747,-13.847134,2023-02-24 14:31:03,2024-04-06 11:16:01,0.0,1.0,0.0,1.0,0.0,65,0,4,1,1.0,108.11637743648308
Lanzarote,33,64,29.003661,-13.676680000000001,2021-03-01 13:21:26,2026-02-23 12:05:52,0.390625,0.5625,0.046875,0.5625,0.390625,36,25,3,2,0.171875,276.5260660632364
Lanzarote,123,64,29.219188,-13.529764,2022-06-10 13:01:08,2026-02-24 15:36:14,0.1875,0.75,0.0625,0.75,0.1875,48,12,4,1,0.5625,146.01524113509706
Lanzarote,17,63,28.975794,-13.522095,2021-01-24 07:44:24,2025-01-22 07:30:18,0.07936507936507936,0.746031746031746,0.1746031746031746,0.746031746031746,0.07936507936507936,47,5,3,1,0.6666666666666667,186.24883746013592
Lanzarote,66,63,29.003871,-13.487187,2021-08-09 11:16:09,2024-02-27 17:21:45,0.015873015873015872,0.8412698412698413,0.14285714285714285,0.8412698412698413,0.015873015873015872,53,1,4,1,0.8253968253968254,88.78226964407568
Lanzarote,40,62,29.126897,-13.477725,2021-05-09 08:36:19,2021-05-23 21:03:38,1.0,0.0,0.0,0.0,1.0,0,62,1,4,-1.0,2.185574689628288
Lanzarote,146,56,28.999052,-13.482017,2023-07-15 11:59:30,2023-07-15 12:55:39,1.0,0.0,0.0,0.0,1.0,0,56,1,4,-1.0,
Lanzarote,81,55,29.00178,-13.644753,2021-10-15 15:49:36,2023-02-01 17:28:18,0.8363636363636363,0.05454545454545454,0.10909090909090909,0.05454545454545454,0.8363636363636363,3,46,1,4,-0.7818181818181817,90.7674656775076
Lanzarote,105,55,29.226105,-13.512806,2022-01-13 12:46:52,2026-02-24 20:55:05,0.0,1.0,0.0,1.0,0.0,55,0,4,1,1.0,106.65654590834146
Lanzarote,120,55,28.930602,-13.750088,2022-05-18 15:50:17,2023-11-30 17:12:47,1.0,0.0,0.0,0.0,1.0,0,55,1,4,-1.0,57.46864174197871
Lanzarote,121,55,28.941647,-13.694792,2022-05-28 11:47:03,2022-06-23 12:20:42,1.0,0.0,0.0,0.0,1.0,0,55,1,4,-1.0,16.8416884732378
Lanzarote,24,54,29.0425875,-13.7241435,2021-02-17 12:52:59,2026-01-05 12:56:02,0.3148148148148148,0.6851851851851852,0.0,0.6851851851851852,0.3148148148148148,37,17,3,2,0.3703703703703704,233.2371648205174
Lanzarote,18,52,29.14544,-13.519261,2021-01-29 17:23:06,2026-01-26 14:46:59,0.5384615384615384,0.36538461538461536,0.09615384615384616,0.36538461538461536,0.5384615384615384,19,28,2,3,-0.17307692307692307,359.26284687344366
Lanzarote,94,49,29.261617,-13.480525,2021-11-25 11:49:58,2026-02-11 12:59:52,0.061224489795918366,0.9183673469387755,0.02040816326530612,0.9183673469387755,0.061224489795918366,45,3,4,1,0.8571428571428572,85.45698509713692
Lanzarote,162,49,28.965761,-13.767498,2024-10-20 14:02:07,2024-10-20 14:25:31,1.0,0.0,0.0,0.0,1.0,0,49,1,4,-1.0,201.90339554470322
Lanzarote,108,47,28.922577,-13.643756,2022-02-03 15:32:11,2022-02-07 21:42:36,0.0,1.0,0.0,1.0,0.0,47,0,4,1,1.0,38.11784510861132
Lanzarote,110,45,29.000117,-13.611963,2022-02-06 06:03:30,2023-12-23 11:49:56,0.13333333333333333,0.8444444444444444,0.022222222222222223,0.8444444444444444,0.13333333333333333,38,6,4,1,0.7111111111111111,
Lanzarote,59,44,28.931944,-13.645556,2021-07-01 10:31:27,2022-04-20 12:20:19,1.0,0.0,0.0,0.0,1.0,0,44,1,4,-1.0,211.17238329340873
Lanzarote,63,44,28.9507395,-13.608535,2021-07-04 08:49:02,2026-02-13 19:55:51,0.20454545454545456,0.6590909090909091,0.13636363636363635,0.6590909090909091,0.20454545454545456,29,9,3,1,0.4545454545454545,170.87968614680275
Lanzarote,104,44,29.1263325,-13.524386499999999,2021-05-16 10:45:04,2026-01-08 14:10:52,0.36363636363636365,0.6363636363636364,0.0,0.6363636363636364,0.36363636363636365,28,16,3,2,0.2727272727272727,225.6877025565404
Lanzarote,165,44,28.9718605,-13.602841,2025-01-27 11:06:43,2025-01-27 11:37:44,1.0,0.0,0.0,0.0,1.0,0,44,1,4,-1.0,48.976309611267794
Lanzarote,168,44,28.8675815,-13.821709,2025-05-07 15:14:32,2025-05-15 19:56:48,0.022727272727272728,0.5681818181818182,0.4090909090909091,0.5681818181818182,0.022727272727272728,25,1,3,1,0.5454545454545455,59.83775653717048
Lanzarote,153,43,28.872011,-13.82527,2024-05-17 10:43:39,2026-02-13 12:55:09,0.0,1.0,0.0,1.0,0.0,43,0,4,1,1.0,0.0
Lanzarote,113,40,28.94027,-13.817873,2022-03-14 12:29:25,2026-03-04 13:19:01,0.525,0.45,0.025,0.45,0.525,18,21,2,3,-0.07500000000000001,156.59641292284624
Lanzarote,140,40,28.866088,-13.839198,2023-04-11 09:02:04,2023-04-17 14:00:08,0.0,1.0,0.0,1.0,0.0,40,0,4,1,1.0,0.0
Lanzarote,125,39,28.990363,-13.832962,2022-08-05 16:03:09,2026-01-06 13:56:51,0.0,0.8717948717948718,0.1282051282051282,0.8717948717948718,0.0,34,0,4,1,0.8717948717948718,220.39806732538725
Lanzarote,77,38,29.126656,-13.537566,2021-09-21 20:25:45,2025-08-20 15:38:11,0.8947368421052632,0.10526315789473684,0.0,0.10526315789473684,0.8947368421052632,4,34,1,4,-0.7894736842105263,35.4020990007474
Lanzarote,83,38,29.008791,-13.759424,2021-10-18 10:40:06,2026-01-08 10:30:22,0.21052631578947367,0.7368421052631579,0.05263157894736842,0.7368421052631579,0.21052631578947367,28,8,3,1,0.5263157894736842,144.76299466719098
Lanzarote,116,38,28.951773000000003,-13.587140000000002,2022-02-09 11:37:33,2025-11-08 10:24:07,0.0,0.6578947368421053,0.34210526315789475,0.6578947368421053,0.0,25,0,3,1,0.6578947368421053,159.65793013048366
Lanzarote,128,38,28.963064,-13.561828,2022-11-26 23:10:43,2022-11-27 01:42:41,0.0,1.0,0.0,1.0,0.0,38,0,4,1,1.0,0.0
Lanzarote,67,37,29.132325,-13.459582,2021-08-11 15:17:23,2026-02-15 12:12:35,0.1891891891891892,0.6486486486486487,0.16216216216216217,0.6486486486486487,0.1891891891891892,24,7,3,1,0.4594594594594595,140.68624495501882
Lanzarote,71,37,28.950194,-13.598284,2021-09-01 11:42:05,2026-02-11 13:19:56,0.08108108108108109,0.6216216216216216,0.2972972972972973,0.6216216216216216,0.08108108108108109,23,3,3,1,0.5405405405405406,177.89446871737977
Lanzarote,124,37,29.128936,-13.463987,2022-07-03 20:09:23,2025-11-21 14:22:23,0.2702702702702703,0.32432432432432434,0.40540540540540543,0.32432432432432434,0.2702702702702703,12,10,2,2,0.05405405405405406,127.82522987878617
Lanzarote,22,35,28.920052,-13.687298,2021-02-11 17:27:09,2025-04-30 11:25:05,0.2857142857142857,0.37142857142857144,0.34285714285714286,0.37142857142857144,0.2857142857142857,13,10,2,2,0.08571428571428574,268.74827381616035
Lanzarote,82,35,28.973797,-13.706964,2021-10-15 18:05:47,2025-09-23 15:40:08,0.3142857142857143,0.5714285714285714,0.11428571428571428,0.5714285714285714,0.3142857142857143,20,11,3,2,0.2571428571428571,179.98114262141095
Lanzarote,126,35,28.9475,-13.522223,2022-08-21 14:36:42,2022-08-22 19:46:10,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0.0,0.0
Lanzarote,10,34,28.997844,-13.609893,2021-01-09 15:59:21,2022-06-07 23:23:03,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0.0,0.0
Lanzarote,93,31,29.246022,-13.510394,2021-11-25 11:37:44,2023-01-14 15:18:44,0.0,1.0,0.0,1.0,0.0,31,0,4,1,1.0,0.0
Lanzarote,25,30,28.966758,-13.5280715,2021-02-21 08:29:07,2025-12-24 14:45:12,0.0,1.0,0.0,1.0,0.0,30,0,4,1,1.0,198.5647521598642
Lanzarote,161,30,28.9178885,-13.815342,2024-10-10 16:21:42,2024-10-10 16:43:36,1.0,0.0,0.0,0.0,1.0,0,30,1,4,-1.0,103.86688913023319
Lanzarote,47,29,29.129091,-13.500573,2021-05-26 18:46:21,2021-05-26 19:13:00,1.0,0.0,0.0,0.0,1.0,0,29,1,4,-1.0,0.0
Lanzarote,163,28,28.9947035,-13.820012,2024-11-03 14:14:45,2024-11-03 14:34:34,1.0,0.0,0.0,0.0,1.0,0,28,1,4,-1.0,150.89783978278086
Lanzarote,80,27,29.000511,-13.647733,2021-10-15 15:48:43,2025-02-14 13:02:20,0.037037037037037035,0.8148148148148148,0.14814814814814814,0.8148148148148148,0.037037037037037035,22,1,4,1,0.7777777777777777,22.58792299394118
Lanzarote,92,27,29.131695,-13.513784,2021-11-24 12:56:27,2024-08-17 10:06:44,0.14814814814814814,0.8148148148148148,0.037037037037037035,0.8148148148148148,0.14814814814814814,22,4,4,1,0.6666666666666666,142.47887662706646
Lanzarote,97,27,29.227747,-13.516101,2021-11-25 14:29:37,2021-11-25 14:30:45,0.0,1.0,0.0,1.0,0.0,27,0,4,1,1.0,0.0
Lanzarote,79,26,28.8585265,-13.799262,2021-10-10 11:41:27,2025-09-26 21:37:31,0.7307692307692307,0.19230769230769232,0.07692307692307693,0.19230769230769232,0.7307692307692307,5,19,1,3,-0.5384615384615384,178.6346572511033
Lanzarote,111,26,29.079566,-13.666825,2022-02-06 13:29:27,2022-02-13 15:14:59,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0.0,15.37421764800067
Lanzarote,129,26,29.057837,-13.550157500000001,2023-01-14 12:29:58,2025-04-06 12:24:55,0.8076923076923077,0.19230769230769232,0.0,0.19230769230769232,0.8076923076923077,5,21,1,4,-0.6153846153846154,162.34777911647052
Lanzarote,55,24,29.224269,-13.461328,2021-06-21 13:19:19,2025-09-12 18:19:47,0.7083333333333334,0.20833333333333334,0.08333333333333333,0.20833333333333334,0.7083333333333334,5,17,1,3,-0.5,92.71852093383505
Lanzarote,115,23,29.104922,-13.674595,2022-03-22 14:20:51,2023-03-05 12:21:31,0.043478260869565216,0.0,0.9565217391304348,0.0,0.043478260869565216,0,1,1,1,-0.043478260869565216,108.37147599608542
Lanzarote,149,23,28.986619,-13.814825,2023-12-05 13:22:17,2025-05-04 11:16:33,0.9565217391304348,0.0,0.043478260869565216,0.0,0.9565217391304348,0,22,1,4,-0.9565217391304348,64.44387330349198
Lanzarote,23,22,29.0437855,-13.718567,2021-02-17 12:21:22,2026-01-05 13:02:52,0.5,0.5,0.0,0.5,0.5,11,11,3,3,0.0,184.54623023856055
Lanzarote,100,22,29.008403,-13.593703,2021-11-27 15:41:34,2021-11-27 15:44:00,0.0,1.0,0.0,1.0,0.0,22,0,4,1,1.0,0.0
Lanzarote,127,22,29.1066555,-13.528197500000001,2022-10-27 16:55:35,2025-09-19 16:31:06,0.7272727272727273,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.7272727272727273,3,16,1,3,-0.5909090909090909,77.39940409567716
Lanzarote,144,22,28.996276,-13.7673755,2022-08-23 12:40:25,2026-01-08 10:36:08,0.36363636363636365,0.6363636363636364,0.0,0.6363636363636364,0.36363636363636365,14,8,3,2,0.2727272727272727,201.25994411210937
Lanzarote,57,21,29.085555,-13.478056,2021-06-22 10:57:09,2021-06-22 11:51:04,1.0,0.0,0.0,0.0,1.0,0,21,1,4,-1.0,0.0
Lanzarote,78,21,28.839591,-13.785912,2021-08-29 16:46:23,2024-02-24 21:25:30,0.7142857142857143,0.23809523809523808,0.047619047619047616,0.23809523809523808,0.7142857142857143,5,15,1,3,-0.4761904761904762,170.96624189350777
Lanzarote,85,21,28.995144,-13.752573,2021-10-18 10:58:33,2026-01-08 10:46:10,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,12,9,3,2,0.14285714285714285,91.53042882260648
Lanzarote,90,21,28.932663,-13.820948,2021-11-08 10:41:22,2026-01-05 16:22:06,0.5714285714285714,0.38095238095238093,0.047619047619047616,0.38095238095238093,0.5714285714285714,8,12,2,3,-0.19047619047619047,62.587854720731315
Lanzarote,98,21,29.220463,-13.526186,2021-11-25 14:53:51,2026-02-11 14:55:57,0.047619047619047616,0.8571428571428571,0.09523809523809523,0.8571428571428571,0.047619047619047616,18,1,4,1,0.8095238095238095,107.35616618828831
Lanzarote,170,21,28.998072,-13.618712,2025-06-28 22:22:36,2025-06-29 01:50:53,0.0,1.0,0.0,1.0,0.0,21,0,4,1,1.0,0.0
Lanzarote,61,20,29.1956705,-13.4831145,2021-07-02 12:20:35,2026-01-14 12:39:40,0.85,0.1,0.05,0.1,0.85,2,17,1,4,-0.75,145.8565336880347
Lanzarote,69,19,28.965007,-13.54012,2021-02-21 19:04:04,2026-03-10 14:03:02,0.05263157894736842,0.5789473684210527,0.3684210526315789,0.5789473684210527,0.05263157894736842,11,1,3,1,0.5263157894736843,139.12791582102432
Lanzarote,136,19,28.890562,-13.746149,2023-03-05 12:03:43,2025-11-17 12:35:29,0.8947368421052632,0.10526315789473684,0.0,0.10526315789473684,0.8947368421052632,2,17,1,4,-0.7894736842105263,135.64326747325666
Lanzarote,30,18,29.033628999999998,-13.7036815,2021-02-27 13:11:33,2026-02-10 11:17:09,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.3888888888888889,0.3888888888888889,7,7,2,2,0.0,113.56393177978877
Lanzarote,36,18,29.002444,-13.517357,2021-04-16 19:08:19,2021-04-16 20:28:39,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0.0,0.0
Lanzarote,88,18,28.937115,-13.817542,2021-10-20 19:28:44,2025-09-26 13:08:56,0.9444444444444444,0.05555555555555555,0.0,0.05555555555555555,0.9444444444444444,1,17,1,4,-0.8888888888888888,79.5100548699798
Lanzarote,101,18,28.928038,-13.788628,2021-11-28 14:19:27,2024-10-06 15:02:36,1.0,0.0,0.0,0.0,1.0,0,18,1,4,-1.0,28.928173300130478
Lanzarote,141,18,29.034972,-13.595945,2023-05-13 22:24:17,2023-05-13 23:42:19,0.0,1.0,0.0,1.0,0.0,18,0,4,1,1.0,0.0
Lanzarote,148,18,28.927091,-13.64622,2023-11-28 09:49:51,2023-11-28 12:46:29,1.0,0.0,0.0,0.0,1.0,0,18,1,4,-1.0,0.0
