isla_fix,cluster_hdbscan,Desconocido,Local,Turista
Tenerife,178,0.08823529411764706,0.23529411764705882,0.6764705882352942
Tenerife,179,0.0,0.07352941176470588,0.9264705882352942
Tenerife,180,0.09090909090909091,0.696969696969697,0.21212121212121213
Tenerife,181,0.3888888888888889,0.2777777777777778,0.3333333333333333
Tenerife,182,0.2540983606557377,0.5901639344262295,0.1557377049180328
Tenerife,183,0.2391304347826087,0.5,0.2608695652173913
Tenerife,184,0.0,0.5348837209302325,0.46511627906976744
Tenerife,185,0.9038461538461539,0.09615384615384616,0.0
Tenerife,186,0.025,0.825,0.15
Tenerife,187,0.058823529411764705,0.673202614379085,0.2679738562091503
Tenerife,188,0.0425531914893617,0.06382978723404255,0.8936170212765957
Tenerife,189,0.07042253521126761,0.19718309859154928,0.7323943661971831
Tenerife,190,0.26666666666666666,0.4,0.3333333333333333
Tenerife,191,0.14285714285714285,0.08163265306122448,0.7755102040816326
Tenerife,192,0.0,0.0,1.0
Tenerife,193,0.0,0.0,1.0
Tenerife,194,0.0,0.06521739130434782,0.9347826086956522
Tenerife,195,0.08121827411167512,0.6040609137055838,0.3147208121827411
Tenerife,196,0.5,0.0,0.5
Tenerife,197,0.30158730158730157,0.20634920634920634,0.49206349206349204
Tenerife,198,0.1518987341772152,0.20253164556962025,0.6455696202531646
Tenerife,199,0.2,0.37333333333333335,0.4266666666666667
Tenerife,200,0.11764705882352941,0.7352941176470589,0.14705882352941177
Tenerife,201,0.175,0.3,0.525
Tenerife,202,0.07142857142857142,0.9047619047619048,0.023809523809523808
Tenerife,203,0.13333333333333333,0.3333333333333333,0.5333333333333333
Tenerife,204,0.037037037037037035,0.6666666666666666,0.2962962962962963
Tenerife,205,0.14583333333333334,0.020833333333333332,0.8333333333333334
Tenerife,206,0.1111111111111111,0.6111111111111112,0.2777777777777778
Tenerife,207,0.2702702702702703,0.3783783783783784,0.35135135135135137
Tenerife,208,0.27722772277227725,0.2871287128712871,0.43564356435643564
Tenerife,209,0.0,0.0,1.0
Tenerife,210,0.06626506024096386,0.8313253012048193,0.10240963855421686
Tenerife,211,0.21804511278195488,0.40601503759398494,0.37593984962406013
Tenerife,212,0.1323529411764706,0.11764705882352941,0.75
Tenerife,213,0.08695652173913043,0.4927536231884058,0.42028985507246375
Tenerife,214,0.1532258064516129,0.3387096774193548,0.5080645161290323
Tenerife,215,0.05,0.7833333333333333,0.16666666666666666
Tenerife,216,0.047619047619047616,0.8571428571428571,0.09523809523809523
Tenerife,217,0.09259259259259259,0.2777777777777778,0.6296296296296297
Tenerife,218,0.15853658536585366,0.5487804878048781,0.2926829268292683
Tenerife,219,0.07913669064748201,0.7122302158273381,0.20863309352517986
